hs_code,mineral,form,flow,country,fiscal_year,value_usd_mn,source_file,year
2825,Lithium,Lithium Oxide/Hydroxide,Import,NORWAY,2020-2021,1.11,2825_2020-21.xlsx,2020
2825,Lithium,Lithium Oxide/Hydroxide,Import,OMAN,2020-2021,0.82,2825_2020-21.xlsx,2020
2825,Lithium,Lithium Oxide/Hydroxide,Import,PHILIPPINES,2020-2021,0.35,2825_2020-21.xlsx,2020
2825,Lithium,Lithium Oxide/Hydroxide,Import,ROMANIA,2020-2021,0.27,2825_2020-21.xlsx,2020
2825,Lithium,Lithium Oxide/Hydroxide,Import,RUSSIA,2020-2021,7.56,2825_2020-21.xlsx,2020
2825,Lithium,Lithium Oxide/Hydroxide,Import,SINGAPORE,2020-2021,0.85,2825_2020-21.xlsx,2020
28369,Lithium,Lithium Carbonate,Import,SINGAPORE,2020-2021,0.77,28369_2020-21.xlsx,2020
2825,Lithium,Lithium Oxide/Hydroxide,Import,SLOVENIA,2020-2021,0.28,2825_2020-21.xlsx,2020
28369,Lithium,Lithium Carbonate,Import,SLOVENIA,2020-2021,0.21,28369_2020-21.xlsx,2020
2825,Lithium,Lithium Oxide/Hydroxide,Import,SOUTH AFRICA,2020-2021,2.41,2825_2020-21.xlsx,2020
2825,Lithium,Lithium Oxide/Hydroxide,Import,SOUTH KOREA,2020-2021,14.88,2825_2020-21.xlsx,2020
28369,Lithium,Lithium Carbonate,Import,SOUTH KOREA,2020-2021,0.07,28369_2020-21.xlsx,2020
2825,Lithium,Lithium Oxide/Hydroxide,Import,SPAIN,2020-2021,0.18,2825_2020-21.xlsx,2020
28369,Lithium,Lithium Carbonate,Import,SPAIN,2020-2021,0.81,28369_2020-21.xlsx,2020
2825,Lithium,Lithium Oxide/Hydroxide,Import,SWEDEN,2020-2021,4.09,2825_2020-21.xlsx,2020
2825,Lithium,Lithium Oxide/Hydroxide,Import,SWITZERLAND,2020-2021,0.11,2825_2020-21.xlsx,2020
2825,Lithium,Lithium Oxide/Hydroxide,Import,TAIWAN,2020-2021,0.31,2825_2020-21.xlsx,2020
28369,Lithium,Lithium Carbonate,Import,TAIWAN,2020-2021,1.66,28369_2020-21.xlsx,2020
2825,Lithium,Lithium Oxide/Hydroxide,Import,THAILAND,2020-2021,8.98,2825_2020-21.xlsx,2020
28369,Lithium,Lithium Carbonate,Import,THAILAND,2020-2021,0.04,28369_2020-21.xlsx,2020
2825,Lithium,Lithium Oxide/Hydroxide,Import,TURKEY,2020-2021,0.05,2825_2020-21.xlsx,2020
2825,Lithium,Lithium Oxide/Hydroxide,Import,U ARAB EMTS,2020-2021,2.01,2825_2020-21.xlsx,2020
28369,Lithium,Lithium Carbonate,Import,U ARAB EMTS,2020-2021,0.15,28369_2020-21.xlsx,2020
2825,Lithium,Lithium Oxide/Hydroxide,Import,UK,2020-2021,0.96,2825_2020-21.xlsx,2020
28369,Lithium,Lithium Carbonate,Import,UK,2020-2021,0.77,28369_2020-21.xlsx,2020
2825,Lithium,Lithium Oxide/Hydroxide,Import,USA,2020-2021,5.71,2825_2020-21.xlsx,2020
28369,Lithium,Lithium Carbonate,Import,USA,2020-2021,3.96,28369_2020-21.xlsx,2020
2825,Lithium,Lithium Oxide/Hydroxide,Import,VIETNAM SOC REP,2020-2021,6.09,2825_2020-21.xlsx,2020
28369,Lithium,Lithium Carbonate,Import,VIETNAM SOC REP,2020-2021,0.01,28369_2020-21.xlsx,2020
2825,Lithium,Lithium Oxide/Hydroxide,Import,ARGENTINA,2021-2022,0.04,2825_2021-22.xlsx,2021
28369,Lithium,Lithium Carbonate,Import,ARGENTINA,2021-2022,0.41,28369_2021-22.xlsx,2021
2825,Lithium,Lithium Oxide/Hydroxide,Import,AUSTRALIA,2021-2022,1.24,2825_2021-22.xlsx,2021
28369,Lithium,Lithium Carbonate,Import,AUSTRALIA,2021-2022,7.23,28369_2021-22.xlsx,2021
28369,Lithium,Lithium Carbonate,Import,AUSTRIA,2021-2022,0.76,28369_2021-22.xlsx,2021
2825,Lithium,Lithium Oxide/Hydroxide,Import,BAHARAIN IS,2021-2022,2.78,2825_2021-22.xlsx,2021
2825,Lithium,Lithium Oxide/Hydroxide,Import,BELARUS,2021-2022,1.71,2825_2021-22.xlsx,2021
2825,Lithium,Lithium Oxide/Hydroxide,Import,BELGIUM,2021-2022,14.1,2825_2021-22.xlsx,2021
28369,Lithium,Lithium Carbonate,Import,BELGIUM,2021-2022,4.49,28369_2021-22.xlsx,2021
2825,Lithium,Lithium Oxide/Hydroxide,Import,BRAZIL,2021-2022,3.01,2825_2021-22.xlsx,2021
28369,Lithium,Lithium Carbonate,Import,CANADA,2021-2022,0.21,28369_2021-22.xlsx,2021
28369,Lithium,Lithium Carbonate,Import,CHILE,2021-2022,0.28,28369_2021-22.xlsx,2021
2825,Lithium,Lithium Oxide/Hydroxide,Import,CHINA,2021-2022,77.82,2825_2021-22.xlsx,2021
28369,Lithium,Lithium Carbonate,Import,CHINA,2021-2022,26.88,28369_2021-22.xlsx,2021
2825,Lithium,Lithium Oxide/Hydroxide,Import,CZECH REPUBLIC,2021-2022,0.02,2825_2021-22.xlsx,2021
2825,Lithium,Lithium Oxide/Hydroxide,Import,DENMARK,2021-2022,0.03,2825_2021-22.xlsx,2021
2825,Lithium,Lithium Oxide/Hydroxide,Import,EGYPT A RP,2021-2022,0.01,2825_2021-22.xlsx,2021
2825,Lithium,Lithium Oxide/Hydroxide,Import,FRANCE,2021-2022,22.88,2825_2021-22.xlsx,2021
2825,Lithium,Lithium Oxide/Hydroxide,Import,GERMANY,2021-2022,13.77,2825_2021-22.xlsx,2021
28369,Lithium,Lithium Carbonate,Import,GERMANY,2021-2022,1.33,28369_2021-22.xlsx,2021
2825,Lithium,Lithium Oxide/Hydroxide,Import,HONG KONG,2021-2022,1.3,2825_2021-22.xlsx,2021
28369,Lithium,Lithium Carbonate,Import,HONG KONG,2021-2022,0.01,28369_2021-22.xlsx,2021
2825,Lithium,Lithium Oxide/Hydroxide,Import,HUNGARY,2021-2022,0.09,2825_2021-22.xlsx,2021
2825,Lithium,Lithium Oxide/Hydroxide,Import,INDONESIA,2021-2022,1.06,2825_2021-22.xlsx,2021
28369,Lithium,Lithium Carbonate,Import,INDONESIA,2021-2022,0.1,28369_2021-22.xlsx,2021
28369,Lithium,Lithium Carbonate,Import,IRELAND,2021-2022,0.17,28369_2021-22.xlsx,2021
28369,Lithium,Lithium Carbonate,Import,ISRAEL,2021-2022,0.05,28369_2021-22.xlsx,2021
2825,Lithium,Lithium Oxide/Hydroxide,Import,ITALY,2021-2022,0.42,2825_2021-22.xlsx,2021
28369,Lithium,Lithium Carbonate,Import,ITALY,2021-2022,0.02,28369_2021-22.xlsx,2021
2825,Lithium,Lithium Oxide/Hydroxide,Import,JAPAN,2021-2022,27.77,2825_2021-22.xlsx,2021
28369,Lithium,Lithium Carbonate,Import,JAPAN,2021-2022,0.06,28369_2021-22.xlsx,2021
2825,Lithium,Lithium Oxide/Hydroxide,Import,KUWAIT,2021-2022,0.33,2825_2021-22.xlsx,2021
2825,Lithium,Lithium Oxide/Hydroxide,Import,LATVIA,2021-2022,1.62,2825_2021-22.xlsx,2021
2825,Lithium,Lithium Oxide/Hydroxide,Import,LITHUANIA,2021-2022,0.96,2825_2021-22.xlsx,2021
2825,Lithium,Lithium Oxide/Hydroxide,Import,LUXEMBOURG,2021-2022,0.03,2825_2021-22.xlsx,2021
2825,Lithium,Lithium Oxide/Hydroxide,Import,MALAYSIA,2021-2022,7.53,2825_2021-22.xlsx,2021
28369,Lithium,Lithium Carbonate,Import,MALAYSIA,2021-2022,0.04,28369_2021-22.xlsx,2021
2825,Lithium,Lithium Oxide/Hydroxide,Import,MEXICO,2021-2022,0.01,2825_2021-22.xlsx,2021
28369,Lithium,Lithium Carbonate,Import,MEXICO,2021-2022,1.56,28369_2021-22.xlsx,2021
2825,Lithium,Lithium Oxide/Hydroxide,Import,NETHERLAND,2021-2022,2.3,2825_2021-22.xlsx,2021
28369,Lithium,Lithium Carbonate,Import,NETHERLAND,2021-2022,0.29,28369_2021-22.xlsx,2021
2825,Lithium,Lithium Oxide/Hydroxide,Import,NORWAY,2021-2022,1.56,2825_2021-22.xlsx,2021
2825,Lithium,Lithium Oxide/Hydroxide,Import,OMAN,2021-2022,27.49,2825_2021-22.xlsx,2021
2825,Lithium,Lithium Oxide/Hydroxide,Import,POLAND,2021-2022,0.04,2825_2021-22.xlsx,2021
2825,Lithium,Lithium Oxide/Hydroxide,Import,ROMANIA,2021-2022,1.11,2825_2021-22.xlsx,2021
2825,Lithium,Lithium Oxide/Hydroxide,Import,RUSSIA,2021-2022,12.77,2825_2021-22.xlsx,2021
2825,Lithium,Lithium Oxide/Hydroxide,Import,SAUDI ARAB,2021-2022,3.63,2825_2021-22.xlsx,2021
2825,Lithium,Lithium Oxide/Hydroxide,Import,SINGAPORE,2021-2022,3.02,2825_2021-22.xlsx,2021
28369,Lithium,Lithium Carbonate,Import,SINGAPORE,2021-2022,0.32,28369_2021-22.xlsx,2021
28369,Lithium,Lithium Carbonate,Import,SLOVENIA,2021-2022,0.5,28369_2021-22.xlsx,2021
2825,Lithium,Lithium Oxide/Hydroxide,Import,SOUTH AFRICA,2021-2022,4.92,2825_2021-22.xlsx,2021
28369,Lithium,Lithium Carbonate,Import,SOUTH AFRICA,2021-2022,0.15,28369_2021-22.xlsx,2021
2825,Lithium,Lithium Oxide/Hydroxide,Import,SOUTH KOREA,2021-2022,29.01,2825_2021-22.xlsx,2021
28369,Lithium,Lithium Carbonate,Import,SOUTH KOREA,2021-2022,0.49,28369_2021-22.xlsx,2021
2825,Lithium,Lithium Oxide/Hydroxide,Import,SPAIN,2021-2022,0.06,2825_2021-22.xlsx,2021
28369,Lithium,Lithium Carbonate,Import,SPAIN,2021-2022,0.16,28369_2021-22.xlsx,2021
2825,Lithium,Lithium Oxide/Hydroxide,Import,SWEDEN,2021-2022,3.71,2825_2021-22.xlsx,2021
2825,Lithium,Lithium Oxide/Hydroxide,Import,SWITZERLAND,2021-2022,0.03,2825_2021-22.xlsx,2021
2825,Lithium,Lithium Oxide/Hydroxide,Import,TAIWAN,2021-2022,0.46,2825_2021-22.xlsx,2021
28369,Lithium,Lithium Carbonate,Import,TAIWAN,2021-2022,2.47,28369_2021-22.xlsx,2021
2825,Lithium,Lithium Oxide/Hydroxide,Import,THAILAND,2021-2022,4.17,2825_2021-22.xlsx,2021
2825,Lithium,Lithium Oxide/Hydroxide,Import,TURKEY,2021-2022,0.58,2825_2021-22.xlsx,2021
28369,Lithium,Lithium Carbonate,Import,TURKEY,2021-2022,0.01,28369_2021-22.xlsx,2021
2825,Lithium,Lithium Oxide/Hydroxide,Import,U ARAB EMTS,2021-2022,26.85,2825_2021-22.xlsx,2021
28369,Lithium,Lithium Carbonate,Import,U ARAB EMTS,2021-2022,0.29,28369_2021-22.xlsx,2021
2825,Lithium,Lithium Oxide/Hydroxide,Import,UK,2021-2022,1.86,2825_2021-22.xlsx,2021
28369,Lithium,Lithium Carbonate,Import,UK,2021-2022,0.62,28369_2021-22.xlsx,2021
2825,Lithium,Lithium Oxide/Hydroxide,Import,UKRAINE,2021-2022,0.78,2825_2021-22.xlsx,2021
2825,Lithium,Lithium Oxide/Hydroxide,Import,USA,2021-2022,11.42,2825_2021-22.xlsx,2021
28369,Lithium,Lithium Carbonate,Import,USA,2021-2022,2.41,28369_2021-22.xlsx,2021
2825,Lithium,Lithium Oxide/Hydroxide,Import,VIETNAM SOC REP,2021-2022,8.42,2825_2021-22.xlsx,2021
28369,Lithium,Lithium Carbonate,Import,VIETNAM SOC REP,2021-2022,0.04,28369_2021-22.xlsx,2021
28369,Lithium,Lithium Carbonate,Import,ARGENTINA,2022-2023,1.48,28369_2022-23.xlsx,2022
2825,Lithium,Lithium Oxide/Hydroxide,Import,AUSTRALIA,2022-2023,42.09,2825_2022-23.xlsx,2022
28369,Lithium,Lithium Carbonate,Import,AUSTRALIA,2022-2023,10.51,28369_2022-23.xlsx,2022
28369,Lithium,Lithium Carbonate,Import,AUSTRIA,2022-2023,0.02,28369_2022-23.xlsx,2022
2825,Lithium,Lithium Oxide/Hydroxide,Import,BAHARAIN IS,2022-2023,3.29,2825_2022-23.xlsx,2022
2825,Lithium,Lithium Oxide/Hydroxide,Import,BELGIUM,2022-2023,39.91,2825_2022-23.xlsx,2022
28369,Lithium,Lithium Carbonate,Import,BELGIUM,2022-2023,13.79,28369_2022-23.xlsx,2022
2825,Lithium,Lithium Oxide/Hydroxide,Import,BRAZIL,2022-2023,1.53,2825_2022-23.xlsx,2022
2825,Lithium,Lithium Oxide/Hydroxide,Import,CANADA,2022-2023,0.01,2825_2022-23.xlsx,2022
28369,Lithium,Lithium Carbonate,Import,CHILE,2022-2023,0.28,28369_2022-23.xlsx,2022
2825,Lithium,Lithium Oxide/Hydroxide,Import,CHINA,2022-2023,115.16,2825_2022-23.xlsx,2022
28369,Lithium,Lithium Carbonate,Import,CHINA,2022-2023,28.07,28369_2022-23.xlsx,2022
2825,Lithium,Lithium Oxide/Hydroxide,Import,CZECH REPUBLIC,2022-2023,0.01,2825_2022-23.xlsx,2022
2825,Lithium,Lithium Oxide/Hydroxide,Import,DENMARK,2022-2023,0.04,2825_2022-23.xlsx,2022
2825,Lithium,Lithium Oxide/Hydroxide,Import,FRANCE,2022-2023,26.91,2825_2022-23.xlsx,2022
2825,Lithium,Lithium Oxide/Hydroxide,Import,GERMANY,2022-2023,6.95,2825_2022-23.xlsx,2022
28369,Lithium,Lithium Carbonate,Import,GERMANY,2022-2023,1.43,28369_2022-23.xlsx,2022
2825,Lithium,Lithium Oxide/Hydroxide,Import,HONG KONG,2022-2023,0.43,2825_2022-23.xlsx,2022
2825,Lithium,Lithium Oxide/Hydroxide,Import,INDONESIA,2022-2023,4.06,2825_2022-23.xlsx,2022
28369,Lithium,Lithium Carbonate,Import,IRELAND,2022-2023,0.12,28369_2022-23.xlsx,2022
28369,Lithium,Lithium Carbonate,Import,ISRAEL,2022-2023,0.15,28369_2022-23.xlsx,2022
2825,Lithium,Lithium Oxide/Hydroxide,Import,ITALY,2022-2023,0.04,2825_2022-23.xlsx,2022
2825,Lithium,Lithium Oxide/Hydroxide,Import,JAPAN,2022-2023,44.91,2825_2022-23.xlsx,2022
28369,Lithium,Lithium Carbonate,Import,JAPAN,2022-2023,0.08,28369_2022-23.xlsx,2022
2825,Lithium,Lithium Oxide/Hydroxide,Import,KENYA,2022-2023,0.06,2825_2022-23.xlsx,2022
2825,Lithium,Lithium Oxide/Hydroxide,Import,LATVIA,2022-2023,1.14,2825_2022-23.xlsx,2022
2825,Lithium,Lithium Oxide/Hydroxide,Import,LITHUANIA,2022-2023,0.4,2825_2022-23.xlsx,2022
2825,Lithium,Lithium Oxide/Hydroxide,Import,MALAYSIA,2022-2023,8.19,2825_2022-23.xlsx,2022
2825,Lithium,Lithium Oxide/Hydroxide,Import,MEXICO,2022-2023,1.38,2825_2022-23.xlsx,2022
28369,Lithium,Lithium Carbonate,Import,MEXICO,2022-2023,5.25,28369_2022-23.xlsx,2022
2825,Lithium,Lithium Oxide/Hydroxide,Import,NETHERLAND,2022-2023,5.13,2825_2022-23.xlsx,2022
28369,Lithium,Lithium Carbonate,Import,NETHERLAND,2022-2023,0.76,28369_2022-23.xlsx,2022
2825,Lithium,Lithium Oxide/Hydroxide,Import,NORWAY,2022-2023,1.73,2825_2022-23.xlsx,2022
2825,Lithium,Lithium Oxide/Hydroxide,Import,OMAN,2022-2023,0.08,2825_2022-23.xlsx,2022
2825,Lithium,Lithium Oxide/Hydroxide,Import,PHILIPPINES,2022-2023,0.28,2825_2022-23.xlsx,2022
2825,Lithium,Lithium Oxide/Hydroxide,Import,ROMANIA,2022-2023,0.08,2825_2022-23.xlsx,2022
2825,Lithium,Lithium Oxide/Hydroxide,Import,RUSSIA,2022-2023,11.16,2825_2022-23.xlsx,2022
2825,Lithium,Lithium Oxide/Hydroxide,Import,SAUDI ARAB,2022-2023,2.2,2825_2022-23.xlsx,2022
2825,Lithium,Lithium Oxide/Hydroxide,Import,SINGAPORE,2022-2023,3.15,2825_2022-23.xlsx,2022
28369,Lithium,Lithium Carbonate,Import,SLOVENIA,2022-2023,0.61,28369_2022-23.xlsx,2022
2825,Lithium,Lithium Oxide/Hydroxide,Import,SOUTH AFRICA,2022-2023,8.28,2825_2022-23.xlsx,2022
2825,Lithium,Lithium Oxide/Hydroxide,Import,SOUTH KOREA,2022-2023,30.11,2825_2022-23.xlsx,2022
28369,Lithium,Lithium Carbonate,Import,SOUTH KOREA,2022-2023,0.87,28369_2022-23.xlsx,2022
2825,Lithium,Lithium Oxide/Hydroxide,Import,SPAIN,2022-2023,0.41,2825_2022-23.xlsx,2022
28369,Lithium,Lithium Carbonate,Import,SPAIN,2022-2023,0.19,28369_2022-23.xlsx,2022
2825,Lithium,Lithium Oxide/Hydroxide,Import,SWEDEN,2022-2023,4.7,2825_2022-23.xlsx,2022
2825,Lithium,Lithium Oxide/Hydroxide,Import,SWITZERLAND,2022-2023,0.02,2825_2022-23.xlsx,2022
28369,Lithium,Lithium Carbonate,Import,SWITZERLAND,2022-2023,0.01,28369_2022-23.xlsx,2022
2825,Lithium,Lithium Oxide/Hydroxide,Import,TAIWAN,2022-2023,0.57,2825_2022-23.xlsx,2022
28369,Lithium,Lithium Carbonate,Import,TAIWAN,2022-2023,3.5,28369_2022-23.xlsx,2022
2825,Lithium,Lithium Oxide/Hydroxide,Import,THAILAND,2022-2023,4.84,2825_2022-23.xlsx,2022
2825,Lithium,Lithium Oxide/Hydroxide,Import,TURKEY,2022-2023,1.31,2825_2022-23.xlsx,2022
28369,Lithium,Lithium Carbonate,Import,TURKEY,2022-2023,0.01,28369_2022-23.xlsx,2022
2825,Lithium,Lithium Oxide/Hydroxide,Import,U ARAB EMTS,2022-2023,14.19,2825_2022-23.xlsx,2022
28369,Lithium,Lithium Carbonate,Import,U ARAB EMTS,2022-2023,1.45,28369_2022-23.xlsx,2022
2825,Lithium,Lithium Oxide/Hydroxide,Import,UK,2022-2023,1.5,2825_2022-23.xlsx,2022
28369,Lithium,Lithium Carbonate,Import,UK,2022-2023,3.14,28369_2022-23.xlsx,2022
2825,Lithium,Lithium Oxide/Hydroxide,Import,USA,2022-2023,21.85,2825_2022-23.xlsx,2022
28369,Lithium,Lithium Carbonate,Import,USA,2022-2023,4.43,28369_2022-23.xlsx,2022
2825,Lithium,Lithium Oxide/Hydroxide,Import,VIETNAM SOC REP,2022-2023,9.43,2825_2022-23.xlsx,2022
28369,Lithium,Lithium Carbonate,Import,ARGENTINA,2023-2024,4.26,28369_2023-24.xlsx,2023
2825,Lithium,Lithium Oxide/Hydroxide,Import,AUSTRALIA,2023-2024,29.75,2825_2023-24.xlsx,2023
28369,Lithium,Lithium Carbonate,Import,AUSTRALIA,2023-2024,8.93,28369_2023-24.xlsx,2023
2825,Lithium,Lithium Oxide/Hydroxide,Import,AUSTRIA,2023-2024,0.01,2825_2023-24.xlsx,2023
28369,Lithium,Lithium Carbonate,Import,AUSTRIA,2023-2024,0.02,28369_2023-24.xlsx,2023
2825,Lithium,Lithium Oxide/Hydroxide,Import,BAHARAIN IS,2023-2024,3.84,2825_2023-24.xlsx,2023
2825,Lithium,Lithium Oxide/Hydroxide,Import,BELARUS,2023-2024,1.01,2825_2023-24.xlsx,2023
2825,Lithium,Lithium Oxide/Hydroxide,Import,BELGIUM,2023-2024,13.39,2825_2023-24.xlsx,2023
28369,Lithium,Lithium Carbonate,Import,BELGIUM,2023-2024,7.09,28369_2023-24.xlsx,2023
2825,Lithium,Lithium Oxide/Hydroxide,Import,BRAZIL,2023-2024,0.36,2825_2023-24.xlsx,2023
28369,Lithium,Lithium Carbonate,Import,BRAZIL,2023-2024,1.73,28369_2023-24.xlsx,2023
2825,Lithium,Lithium Oxide/Hydroxide,Import,CANADA,2023-2024,0.19,2825_2023-24.xlsx,2023
28369,Lithium,Lithium Carbonate,Import,CHILE,2023-2024,0.37,28369_2023-24.xlsx,2023
2825,Lithium,Lithium Oxide/Hydroxide,Import,CHINA,2023-2024,93.43,2825_2023-24.xlsx,2023
28369,Lithium,Lithium Carbonate,Import,CHINA,2023-2024,31.17,28369_2023-24.xlsx,2023
28369,Lithium,Lithium Carbonate,Import,COLOMBIA,2023-2024,0.04,28369_2023-24.xlsx,2023
2825,Lithium,Lithium Oxide/Hydroxide,Import,CYPRUS,2023-2024,0.14,2825_2023-24.xlsx,2023
2825,Lithium,Lithium Oxide/Hydroxide,Import,CZECH REPUBLIC,2023-2024,0.02,2825_2023-24.xlsx,2023
2825,Lithium,Lithium Oxide/Hydroxide,Import,FRANCE,2023-2024,12.3,2825_2023-24.xlsx,2023
28369,Lithium,Lithium Carbonate,Import,FRANCE,2023-2024,0.06,28369_2023-24.xlsx,2023
2825,Lithium,Lithium Oxide/Hydroxide,Import,GEORGIA,2023-2024,0.65,2825_2023-24.xlsx,2023
2825,Lithium,Lithium Oxide/Hydroxide,Import,GERMANY,2023-2024,5.77,2825_2023-24.xlsx,2023
28369,Lithium,Lithium Carbonate,Import,GERMANY,2023-2024,2.07,28369_2023-24.xlsx,2023
2825,Lithium,Lithium Oxide/Hydroxide,Import,HONG KONG,2023-2024,0.77,2825_2023-24.xlsx,2023
2825,Lithium,Lithium Oxide/Hydroxide,Import,INDONESIA,2023-2024,3.69,2825_2023-24.xlsx,2023
28369,Lithium,Lithium Carbonate,Import,IRELAND,2023-2024,0.23,28369_2023-24.xlsx,2023
2825,Lithium,Lithium Oxide/Hydroxide,Import,ISRAEL,2023-2024,1.0,2825_2023-24.xlsx,2023
2825,Lithium,Lithium Oxide/Hydroxide,Import,ITALY,2023-2024,0.01,2825_2023-24.xlsx,2023
2825,Lithium,Lithium Oxide/Hydroxide,Import,JAPAN,2023-2024,32.64,2825_2023-24.xlsx,2023
28369,Lithium,Lithium Carbonate,Import,JAPAN,2023-2024,0.11,28369_2023-24.xlsx,2023
2825,Lithium,Lithium Oxide/Hydroxide,Import,KUWAIT,2023-2024,0.42,2825_2023-24.xlsx,2023
2825,Lithium,Lithium Oxide/Hydroxide,Import,LATVIA,2023-2024,1.88,2825_2023-24.xlsx,2023
2825,Lithium,Lithium Oxide/Hydroxide,Import,LITHUANIA,2023-2024,0.13,2825_2023-24.xlsx,2023
2825,Lithium,Lithium Oxide/Hydroxide,Import,MALAYSIA,2023-2024,6.83,2825_2023-24.xlsx,2023
2825,Lithium,Lithium Oxide/Hydroxide,Import,MEXICO,2023-2024,0.67,2825_2023-24.xlsx,2023
28369,Lithium,Lithium Carbonate,Import,MEXICO,2023-2024,2.15,28369_2023-24.xlsx,2023
2825,Lithium,Lithium Oxide/Hydroxide,Import,NETHERLAND,2023-2024,1.08,2825_2023-24.xlsx,2023
28369,Lithium,Lithium Carbonate,Import,NETHERLAND,2023-2024,0.27,28369_2023-24.xlsx,2023
2825,Lithium,Lithium Oxide/Hydroxide,Import,NORWAY,2023-2024,1.51,2825_2023-24.xlsx,2023
2825,Lithium,Lithium Oxide/Hydroxide,Import,OMAN,2023-2024,0.78,2825_2023-24.xlsx,2023
2825,Lithium,Lithium Oxide/Hydroxide,Import,PHILIPPINES,2023-2024,0.87,2825_2023-24.xlsx,2023
28369,Lithium,Lithium Carbonate,Import,PHILIPPINES,2023-2024,0.06,28369_2023-24.xlsx,2023
2825,Lithium,Lithium Oxide/Hydroxide,Import,RUSSIA,2023-2024,13.48,2825_2023-24.xlsx,2023
2825,Lithium,Lithium Oxide/Hydroxide,Import,SAUDI ARAB,2023-2024,0.4,2825_2023-24.xlsx,2023
2825,Lithium,Lithium Oxide/Hydroxide,Import,SINGAPORE,2023-2024,0.94,2825_2023-24.xlsx,2023
28369,Lithium,Lithium Carbonate,Import,SINGAPORE,2023-2024,0.02,28369_2023-24.xlsx,2023
28369,Lithium,Lithium Carbonate,Import,SLOVENIA,2023-2024,1.1,28369_2023-24.xlsx,2023
2825,Lithium,Lithium Oxide/Hydroxide,Import,SOUTH AFRICA,2023-2024,6.62,2825_2023-24.xlsx,2023
2825,Lithium,Lithium Oxide/Hydroxide,Import,SOUTH KOREA,2023-2024,16.01,2825_2023-24.xlsx,2023
28369,Lithium,Lithium Carbonate,Import,SOUTH KOREA,2023-2024,0.38,28369_2023-24.xlsx,2023
2825,Lithium,Lithium Oxide/Hydroxide,Import,SPAIN,2023-2024,0.59,2825_2023-24.xlsx,2023
28369,Lithium,Lithium Carbonate,Import,SPAIN,2023-2024,0.29,28369_2023-24.xlsx,2023
2825,Lithium,Lithium Oxide/Hydroxide,Import,SWEDEN,2023-2024,6.63,2825_2023-24.xlsx,2023
2825,Lithium,Lithium Oxide/Hydroxide,Import,SWITZERLAND,2023-2024,0.02,2825_2023-24.xlsx,2023
28369,Lithium,Lithium Carbonate,Import,SWITZERLAND,2023-2024,0.01,28369_2023-24.xlsx,2023
2825,Lithium,Lithium Oxide/Hydroxide,Import,TAIWAN,2023-2024,0.73,2825_2023-24.xlsx,2023
28369,Lithium,Lithium Carbonate,Import,TAIWAN,2023-2024,2.31,28369_2023-24.xlsx,2023
2825,Lithium,Lithium Oxide/Hydroxide,Import,TANZANIA,2023-2024,0.01,2825_2023-24.xlsx,2023
2825,Lithium,Lithium Oxide/Hydroxide,Import,THAILAND,2023-2024,6.11,2825_2023-24.xlsx,2023
2825,Lithium,Lithium Oxide/Hydroxide,Import,TURKEY,2023-2024,0.91,2825_2023-24.xlsx,2023
2825,Lithium,Lithium Oxide/Hydroxide,Import,U ARAB EMTS,2023-2024,4.38,2825_2023-24.xlsx,2023
28369,Lithium,Lithium Carbonate,Import,U ARAB EMTS,2023-2024,0.76,28369_2023-24.xlsx,2023
2825,Lithium,Lithium Oxide/Hydroxide,Import,UK,2023-2024,1.21,2825_2023-24.xlsx,2023
28369,Lithium,Lithium Carbonate,Import,UK,2023-2024,0.77,28369_2023-24.xlsx,2023
2825,Lithium,Lithium Oxide/Hydroxide,Import,USA,2023-2024,22.03,2825_2023-24.xlsx,2023
28369,Lithium,Lithium Carbonate,Import,USA,2023-2024,6.6,28369_2023-24.xlsx,2023
2825,Lithium,Lithium Oxide/Hydroxide,Import,VENEZUELA,2023-2024,1.01,2825_2023-24.xlsx,2023
2825,Lithium,Lithium Oxide/Hydroxide,Import,VIETNAM SOC REP,2023-2024,11.21,2825_2023-24.xlsx,2023
28369,Lithium,Lithium Carbonate,Import,VIETNAM SOC REP,2023-2024,0.04,28369_2023-24.xlsx,2023
2825,Lithium,Lithium Oxide/Hydroxide,Import,ARGENTINA,2024-2025,1.1,2825_2024-25.xlsx,2024
2825,Lithium,Lithium Oxide/Hydroxide,Import,AUSTRALIA,2024-2025,8.69,2825_2024-25.xlsx,2024
28369,Lithium,Lithium Carbonate,Import,AUSTRALIA,2024-2025,6.47,28369_2024-25.xlsx,2024
2825,Lithium,Lithium Oxide/Hydroxide,Import,AUSTRIA,2024-2025,0.09,2825_2024-25.xlsx,2024
28369,Lithium,Lithium Carbonate,Import,AUSTRIA,2024-2025,0.02,28369_2024-25.xlsx,2024
2825,Lithium,Lithium Oxide/Hydroxide,Import,BAHARAIN IS,2024-2025,0.71,2825_2024-25.xlsx,2024
2825,Lithium,Lithium Oxide/Hydroxide,Import,BELGIUM,2024-2025,17.96,2825_2024-25.xlsx,2024
28369,Lithium,Lithium Carbonate,Import,BELGIUM,2024-2025,2.42,28369_2024-25.xlsx,2024
2825,Lithium,Lithium Oxide/Hydroxide,Import,BRAZIL,2024-2025,0.04,2825_2024-25.xlsx,2024
28369,Lithium,Lithium Carbonate,Import,BRAZIL,2024-2025,0.02,28369_2024-25.xlsx,2024
